Author,Date,Text
alice 🕸 STREAM FUTURE PAST,28/10/2021 23:50,is anyone else's phone really slow???
🥵DimplyImp😈,28/10/2021 23:50,There's also this weirdly high amount of ppl who walk into the bathroom w their phone obviously recording and... I... go away. Go away or starting paying me out of pocket to put up w ur stupid ass.
AtT McSqueeze,28/10/2021 23:50,"Yooo @Wynnsanity I know your busy homie, but are you using a capture card for your phone? Or some kind of app?
Also, have you ever tried super glue on your thumb tip? For the glide"
EASTSIDEBABY/FREEBANDZ 💰,28/10/2021 23:50,I prolly got 100 missed calls on my other phone I need my shit yo 🤦🏽‍♂️🤦🏽‍♂️
Floris van Merkesteyn,28/10/2021 23:50,"Music, i have Thumbelitis. Basically smartphone keyboards i cant deal with."
Eversource MA,28/10/2021 23:50,"@cd4337 We have a few outages in the Assonet area, and are working to restore power. If you text STAT to 23129, and we'll provide you with the latest info we have. Please contact your cable/phone company if you're experiencing issues with that service."
eh,28/10/2021 23:50,@brandonadamson The best you can do now is never ever answer and hope an encrypted phone network is made one of these centuries so that phone number spoofing is much more difficult
mia/mel ♡’s mars and sarah,28/10/2021 23:50,i got my phone taken for like an hour
5MinTweets,28/10/2021 23:50,"Dear Phone, Thanks for being there whenever I need, when I'm sad, when I'm happy, when I'm bored, I can't live without you."
662online: - Comicbook Movie Talk,28/10/2021 23:50,@Digital_Legends @Activision @CallofDuty Congrats! Hope this means we can get a port of COD Mobile for Nintendo switch.
Valcana,28/10/2021 23:50,"@tomsenchineru @cyntheszr @ETLLER_ So uh this is what my phone auto corrected ""Cyn"" to before I posted https://t.co/nus2zzAQ4d"
Ask Lyft,28/10/2021 23:50,"@lazdabarber Hey there, we're sorry to hear about this ! Can you please DM us the phone number, email address, and full name associated with your Lyft account? We certainly want to take a further look. https://t.co/SXpdictw1A"
Word Tweet Cloud Bot,28/10/2021 23:50,@ups_bbh here's your word cloud! (sponsored by Walloop - Live wallpapers for Windows Desktop PC or Android Phone https://t.co/67cyLavkw2 ) https://t.co/2FcZl5MnhD
WormsArmy,28/10/2021 23:50,"@Garbu_nft Join the Worms Army🪱🪖
#NFT #nftcollector #NFTartist #NFTdrop #NFTCommunity #NFTs
https://t.co/bLkXWbHi0l"
"Yours, Occasionally",28/10/2021 23:50,"Charm Amuleto I Love My Dog Silver Tone for Bracelet Purse Mobile Vintage Jewelry Vendimia Joyeria Yours, Occasionally https://t.co/OQLrvFNWFw via @Etsy"
maitreya,28/10/2021 23:50,me through my phone rn bc manjots so damn annoying https://t.co/H6nxSspPco
UPS,28/10/2021 23:50,"@DrewURattenchun Hi, you may DM us your tracking number, delivery address, and contact phone number to follow up. -Luis."
mr president 🐈,28/10/2021 23:50,Bro my school doesn't let kids who stay at the front back in because last year I stole a girls phone on accident and made up this random ass story so they wouldn't call my parents
(maybe) kimchi mami,28/10/2021 23:50,all because my phone got a text and the notification sound went off and my student asked “who is  texting you?” and i said “oh my bf” and then tried to change the subject 😭😭😭😭
tubular belle,28/10/2021 23:50,"top 10 dj mixes no order -
Simian mobile disco fabriclive
Dj screw wineberry over gold
Vektroid spf420 2013
Taku Takahashi tachytelic night
Lone essential mix
BLECH
Jungle Spliff
Depressed Teenager Ima Idiot for thinking (…etc)
CFCF Slow r&amp;b for zellers
Cherry moon on Valium"
gayle.txt,28/10/2021 23:50,"DAVE wants to renew our vows, but I'm probably just gonna phone them in from the aquarium. The new penguin exhibit isn't gonna be there forever, you know."
Treehouse Radio,28/10/2021 23:50,#NowPlaying in the Treehouse : ok on your own by mxmtoon/Carly Rae Jepsen ... listen via #TuneIn on your smart phone or smart speaker #THRadio https://t.co/YUAVvfQUQq
M Reyno,28/10/2021 23:50,Why does my phone think I would say this 😂 https://t.co/hYBksysxrP
Belle Grins,28/10/2021 23:50,@CompelLearning Hahahaha. I'll try to remember to turn my own phone on... 🤪😆
Patrick Herbert Jr.,28/10/2021 23:50,"The phone still works normal, but I guess Christmas gone come a lil early this year. I just don’t wanna see my baby like this for long🥺"
WormsArmy,28/10/2021 23:50,"@SamuraiCeng Join the Worms Army🪱🪖
#NFT #nftcollector #NFTartist #NFTdrop #NFTCommunity #NFTs
https://t.co/bLkXWbHi0l"
swerian.bot,28/10/2021 23:50,Hello @njoyflyfishing #fact : Viruses cannot travel on radio waves/mobile networks. #coronavirus
Startup Launcher,28/10/2021 23:50,"Company: AirGrabsy

Type: Mobile
Valuation: 3.4 billion
Distance launched: 211 m
Score: B"
Ali Hanoosh,28/10/2021 23:50,"Has this happened to you on roblox?, On pc: ur in ur roblox account but games dont show up while on mobile: ur logged out of ur roblox account"
Reed 🌸,28/10/2021 23:50,"Be in the phone stores tripping, i can’t find my Facebook app 😂 https://t.co/iBSbbVwh4L"
Captain Hugginstein,28/10/2021 23:50,"@XboxSupport
so I've tried to purchase Game Pass ultimate
•directly from the Xbox store on my Xbox
•from the Microsoft store on my phone
•and from the Xbox store on my phone

all three times it failed"
‎ً,28/10/2021 23:50,you said you’d come back on april 2022 did you just change the time on your phone or something
"eternal acquaintance, frequent deactivator",28/10/2021 23:50,@praisegodbarbon my old psychiatrist worked a ton with the hasidic population in my neighborhood and really stressed to me that a good amount of people derailed their own life with books in a similar fashion lol. that said my phone use goes WAY down when 
Mabel8ble3,28/10/2021 23:50,"@BiardMacguineas Rest assured, I'd never do that. 
I don't think I have much longer to live.  
Never mind Human Rights, I don't have right to live🤷‍♀️
People like us are doomed.
Well, I'm being openly, freely, ""Legally"" poisoned 90 also yrs jail "
annaliisa,28/10/2021 23:50,found a picture of a clown on my phone idk #manifoldspace https://t.co/JtJTNOWgnu
🐝,28/10/2021 23:50,@spaceghost @wolverene Water Issue doesn't affect the twitch app on your phone
Jessica Ebooks,28/10/2021 23:50,also why would you look at a late lunch with my parents and the only reason I pulled out my phone was because they were both using theirs?
K🌸,28/10/2021 23:50,"Answer phone : 
Friend : hey do you know ___ cus … 

It’s about to be a hot ass mess of a story"
elle⁷,28/10/2021 23:50,Can they put the cover on souncloud so i can listen while i use my phone :(
Adam Starr,28/10/2021 23:50,A man and his phone https://t.co/6VvO6isbQ9
tara 🐷,28/10/2021 23:50,The whole out of storage thing is a sham. I deleted like my whole life off my phone and I still don’t have space??
chipotle,28/10/2021 23:50,"Anyone know any photographers/videographers/even just shaky phone footage from the big moments of SSU and OHN 2019? 

playing around with some old footage atm with an idea I've drummed up for a lil bit, please send them my way if anyone has a lead"
Sam☆,28/10/2021 23:50,@energywen Playing Injustice 2 mobile. Her fave character is Supergirl. She has them all.
Camryn,28/10/2021 23:50,My roblox not working let me play on my phone #roblox
myBeepr,28/10/2021 23:50,"Have you ever enquired about something over the phone, and this has happened? 

Follow myBeepr for more relatable memes

#memes #clinicalcommunication #healthcare #securemessaging #DigitalHealth https://t.co/PNi3ESSXTI"
NachoMan Randy Savage,28/10/2021 23:50,@Vikings I have a feeling Zim still uses a flip phone so I bet he wouldn’t be able to find anything.
Global Credit Union,28/10/2021 23:50,Don't let the week pass by without getting connect with your money through our mobile app! Download it now at https://t.co/Cegv8RDNlA #StayConnected
ksprnews,28/10/2021 23:50,Man faces pending charges after leaving mobile home abandoned on highway near Republic: https://t.co/d9c9kWwQQG
KY3 News,28/10/2021 23:50,Man faces pending charges after leaving mobile home abandoned on highway near Republic: https://t.co/14QTJspB6V
Kryse Essence Hall,28/10/2021 23:50,"I just screamed !! Offset &gt;&gt;&gt;&gt;&gt;
Imagine getting caught cheating.. getting on your phone &amp; pretending to be hacked.. like wow.. you gotta laugh https://t.co/u9sWPip7k3"
T.O. Resident,28/10/2021 23:50,"#Meta announces Llica, an intelligent mobile AI solution for sharing guitar licks on social platforms.

Meta llica will be integrated with the entire #Metaverse, except for that Napster app. https://t.co/HsEmA2Emd1"
..🌺,28/10/2021 23:49,Tell me how you hit my phone everytime you in yo feelings 🎤
Osiris Day,28/10/2021 23:49,I'm about to throw my whole phone away 🤪
ye ye,28/10/2021 23:49,i rescheduled my hair appointment bout 5 times i know she looking at her phone like wtf😭
JustRo,28/10/2021 23:49,"Get bucket naked, hop in the bed and close my eyes! Feeling good! Spirit heavy with the sleep and…..phone rings! Son (26) …ma, wyd? Sooo chat a lil with the son and the gbaby! Hop off the phone and lay in the bed! Can’t fall asleep. Hubby knocked O.U.T!"
St. God's Favorite,28/10/2021 23:49,@imnotaprototype They rip the lawyer section out of the phone book.  I was given one by a friend but he lives in another city.
Lamana,28/10/2021 23:49,I be wanting to reach thru my phone &amp; choke mfs when their fingers get hella brave 🙄😂
6ix Father 88,28/10/2021 23:49,@davehodge20 Conflict of interest at Sportsnet....Bettman prob didn't even need to pick up the phone with all those billions on the line....
jules,28/10/2021 23:49,"advice from online/of swers !! I got my first payment last week and I just got off the phone with my bank (which I’ve been going to since I was a child) had to tell them exactly what I do for work, how long I’ve been doing this for etc has anyone else dealt with this??"
O.G.D.E.N Got FLY🖤 🕊,28/10/2021 23:49,My gaming headphones go crazy as regular headphones for my phone
Terrell DeVonté Bynum,28/10/2021 23:49,These phone scammers are getting out of hand 🤧
zoli osaze,28/10/2021 23:49,"Burr’s Brother-in-Law Called Stock Broker, One Minute After Getting Off Phone With Senator https://t.co/QpLJetFm9O"
Rose Dunton UnGovernable,28/10/2021 23:49,@cat_joba @EricTrump @DonaldJTrumpJr @marklevinshow @gregkellyusa @RepMTG @IngrahamAngle @JrzyJoePiscopo @Jim_Jordan @TuckerCarlson @GovMurphy My phone is a treasure!
TeamYouTube,28/10/2021 23:49,"@sirslybri We've had issues reported earlier about YT not working on the mobile web which is already fixed. To check, have you tried refreshing your acct by signing out and back in to it? If you're still having trouble, send us a screenshot of what you're"
Haje,28/10/2021 23:49,"Fun fact about me: 15 years ago I wrote a book about macro photography. 

Today, I finally have a phone that can take amazing up-close photos straight out of the box. This is impressive AF - look at that detail! Check out that bokeh! #Pixel6Pro https://t.co/EKAlwaKjOM"
💀 steleton 💀,28/10/2021 23:49,i'm very suspicious of my parents rn my phone is connected to the music and no new tale to tell came on and they looked at me and turned it up wtf does that mean
Scott McPartland,28/10/2021 23:49,"@BlakeNaftel @Squatchnado Totally agree, I've always been more of an in-person type of guy, but then again I grew up in the 70s and 80s long before the internet, or social media, when you had to either use the phone or talk to a person face to face LOL."
Nathan Courtright,28/10/2021 23:49,@AbbyShupe @o_superfood I talked to him on the phone back in March and mentioned those tonal chord progressions in “Come Lovely and Soothing Death” and I think his response was basically “They’re just nice sounding chords.”  He’s not wrong.
WormsArmy,28/10/2021 23:49,"@Artistwithwords Join the Worms Army🪱🪖
#NFT #nftcollector #NFTartist #NFTdrop #NFTCommunity #NFTs
https://t.co/bLkXWbHi0l"
jayson,28/10/2021 23:49,@elitess @BubZz That came with my phone I can use the old one that one is just faster
🍒𝐻❁𝓁𝓁𝒾𝑒🍒,28/10/2021 23:49,"Dropped my phone in the back, and it survived with no issues. 🥲 thank the lord because I don’t have the money to get a new one right now."
ggumi 🍙 NYX BIRTH!,28/10/2021 23:49,fuck it i wont make another account until i can steal my moms phone number 😒
sports high school,28/10/2021 23:49,"Murphy vs Fairhope | Alabama High School Football - Oct, 28
Go Watch Live Here➡️ https://t.co/S2mar1PrYS
The Fairhope (AL) varsity football team has a home conference game vs. Murphy (Mobile, AL) today @ 7p."
bubs 🐰,28/10/2021 23:49,@HandzTac cod mobile pro 🤝
haleeeey 💲,28/10/2021 23:49,"Phone so DRY , I b checking my emails 😭🥲.."
The Catsnake,28/10/2021 23:49,"I need to be watching something on my TV, Something on my Laptop n be on me Phone to be truly Happy 😆"
Dendrous,28/10/2021 23:49,@grand_Dxp @RRadnessBoi @_vetex I see your point so I would say you won this argument. I just want mobile support so bad cause I don't have any other device to play it on
